city,country,temp_max,temp_min
Sérézin-du-Rhône,FR,1.22,-0.05
city,country,temp_max,temp_min
Sérézin-du-Rhône,FR,1.45,0.18
city,country,temp_max,temp_min
Sérent,FR,7.39,5.08
city,country,temp_max,temp_min
Sérent,FR,7.44,5.13
city,country,temp_max,temp_min
Serémange-Erzange,FR,6.12,3.08
city,country,temp_max,temp_min
Serémange-Erzange,FR,6.51,3.46
city,country,temp_max,temp_min
Séreilhac,FR,4.68,-1.27
city,country,temp_max,temp_min
Séreilhac,FR,4.68,-1.27
city,country,temp_max,temp_min
Seraincourt,FR,6.13,4.4
city,country,temp_max,temp_min
Seraincourt,FR,6.07,4.34
city,country,temp_max,temp_min
Sequedin,FR,7.12,5.86
city,country,temp_max,temp_min
Sequedin,FR,7.11,5.85
city,country,temp_max,temp_min
Septfonds,FR,9.93,8.49
city,country,temp_max,temp_min
Septfonds,FR,9.86,8.43
city,country,temp_max,temp_min
Septeuil,FR,5.79,3.89
city,country,temp_max,temp_min
Septeuil,FR,5.99,4.08
city,country,temp_max,temp_min
Septèmes-les-Vallons,FR,10.12,4.76
city,country,temp_max,temp_min
Septèmes-les-Vallons,FR,10.12,4.76
city,country,temp_max,temp_min
Septème,FR,2.03,-0.68
city,country,temp_max,temp_min
Septème,FR,2.97,-0.26
city,country,temp_max,temp_min
Sentheim,FR,1.54,-1.16
city,country,temp_max,temp_min
Sentheim,FR,1.56,-1.14
city,country,temp_max,temp_min
Sens-de-Bretagne,FR,6.08,5.54
city,country,temp_max,temp_min
Sens-de-Bretagne,FR,6.12,5.57
city,country,temp_max,temp_min
Senones,FR,0.68,-1.25
city,country,temp_max,temp_min
Senones,FR,0.92,-1.01
city,country,temp_max,temp_min
Senonches,FR,5.18,3.44
city,country,temp_max,temp_min
Senonches,FR,5.14,3.41
city,country,temp_max,temp_min
Sennecey-lès-Dijon,FR,2.96,0.29
city,country,temp_max,temp_min
Sennecey-lès-Dijon,FR,2.95,0.28
city,country,temp_max,temp_min
Sennecey-le-Grand,FR,2.61,-1.03
city,country,temp_max,temp_min
Sennecey-le-Grand,FR,2.6,-1.04
city,country,temp_max,temp_min
Séné,FR,7.86,5.55
city,country,temp_max,temp_min
Séné,FR,7.84,5.53
city,country,temp_max,temp_min
Sénas,FR,9.73,2.61
city,country,temp_max,temp_min
Sénas,FR,9.71,2.59
city,country,temp_max,temp_min
Semussac,FR,1.95,1.92
city,country,temp_max,temp_min
Semussac,FR,1.95,1.92
city,country,temp_max,temp_min
Semur-en-Auxois,FR,2.58,2.58
city,country,temp_max,temp_min
Semur-en-Auxois,FR,2.62,2.62
city,country,temp_max,temp_min
Semoy,FR,4.09,3.01
city,country,temp_max,temp_min
Semoy,FR,4.09,3.01
city,country,temp_max,temp_min
Séméac,FR,10.08,6.39
city,country,temp_max,temp_min
Séméac,FR,10.11,6.42
city,country,temp_max,temp_min
Sémalens,FR,9.94,6.18
city,country,temp_max,temp_min
Sémalens,FR,9.95,6.19
city,country,temp_max,temp_min
Walincourt-Selvigny,FR,6.13,4.72
city,country,temp_max,temp_min
Selvigny,FR,6.11,4.7
city,country,temp_max,temp_min
Seltz,FR,3.05,-0.2
city,country,temp_max,temp_min
Seltz,FR,3.05,-0.2
city,country,temp_max,temp_min
Selongey,FR,2.2,-0.47
city,country,temp_max,temp_min
Selongey,FR,2.45,-0.23
city,country,temp_max,temp_min
Seloncourt,FR,1.87,-1.27
city,country,temp_max,temp_min
Seloncourt,FR,2.07,-1.08
city,country,temp_max,temp_min
Selles-sur-Cher,FR,4.19,1.52
city,country,temp_max,temp_min
Selles-sur-Cher,FR,4.16,3.32
city,country,temp_max,temp_min
Selles-Saint-Denis,FR,4.01,1.38
city,country,temp_max,temp_min
Selles-Saint-Denis,FR,3.99,1.37
city,country,temp_max,temp_min
Seissan,FR,10.27,7.38
city,country,temp_max,temp_min
Seissan,FR,10.16,7.27
city,country,temp_max,temp_min
Seingbouse,FR,5.65,1.14
city,country,temp_max,temp_min
Seingbouse,FR,5.72,1.22
city,country,temp_max,temp_min
Seine-Port,FR,5.97,3.7
city,country,temp_max,temp_min
Seine-Port,FR,6.03,3.75
city,country,temp_max,temp_min
Seillans,FR,7.72,3.84
city,country,temp_max,temp_min
Seillans,FR,9.15,5.28
city,country,temp_max,temp_min
Seilhac,FR,3.38,1.77
city,country,temp_max,temp_min
Seilhac,FR,3.38,1.77
city,country,temp_max,temp_min
Seilh,FR,10.09,8.33
city,country,temp_max,temp_min
Seilh,FR,10.1,8.34
city,country,temp_max,temp_min
Seigy,FR,4.02,3.17
city,country,temp_max,temp_min
Seigy,FR,4.19,3.35
city,country,temp_max,temp_min
Seignelay,FR,2.8,2.45
city,country,temp_max,temp_min
Seignelay,FR,2.94,2.6
city,country,temp_max,temp_min
Seiches-sur-le-Loir,FR,6.45,4.99
city,country,temp_max,temp_min
Seiches-sur-le-Loir,FR,6.45,4.99
city,country,temp_max,temp_min
Seichamps,FR,5.31,0.69
city,country,temp_max,temp_min
Seichamps,FR,5.35,0.73
city,country,temp_max,temp_min
Segonzac,FR,5.77,0.38
city,country,temp_max,temp_min
Segonzac,FR,5.77,0.38
city,country,temp_max,temp_min
Ségny,FR,3.34,-2.82
city,country,temp_max,temp_min
Ségny,FR,3.34,-2.82
city,country,temp_max,temp_min
Séez,FR,4.64,-2.94
city,country,temp_max,temp_min
Séez,FR,4.81,-2.77
city,country,temp_max,temp_min
Sées,FR,2.67,2.67
city,country,temp_max,temp_min
Sées,FR,2.69,2.69
city,country,temp_max,temp_min
Secondigny,FR,1.46,0.78
city,country,temp_max,temp_min
Secondigny,FR,1.58,0.9
city,country,temp_max,temp_min
Seclin,FR,7.06,5.8
city,country,temp_max,temp_min
Seclin,FR,7.07,5.81
city,country,temp_max,temp_min
Sebourg,FR,6.88,5.03
city,country,temp_max,temp_min
Sebourg,FR,6.64,4.79
city,country,temp_max,temp_min
Seboncourt,FR,5.29,4.63
city,country,temp_max,temp_min
Seboncourt,FR,5.21,4.55
city,country,temp_max,temp_min
Sébazac-Concourès,FR,8.16,1.07
city,country,temp_max,temp_min
Sébazac-Concourès,FR,8.14,1.05
city,country,temp_max,temp_min
Scy-Chazelles,FR,5.88,2.57
city,country,temp_max,temp_min
Scy-Chazelles,FR,6.24,2.94
city,country,temp_max,temp_min
Scorbé-Clairvaux,FR,3.57,1.44
city,country,temp_max,temp_min
Scorbé-Clairvaux,FR,3.61,1.48
city,country,temp_max,temp_min
Schwindratzheim,FR,4.06,-0.45
city,country,temp_max,temp_min
Schwindratzheim,FR,4.06,-0.45
city,country,temp_max,temp_min
Schweighouse-sur-Moder,FR,4.07,-0.43
city,country,temp_max,temp_min
Schweighouse-sur-Moder,FR,4.06,-0.44
city,country,temp_max,temp_min
Schœneck,FR,6.13,3.43
city,country,temp_max,temp_min
Schœneck,FR,6.13,3.43
city,country,temp_max,temp_min
Schnersheim,FR,2.06,-0.05
city,country,temp_max,temp_min
Schnersheim,FR,2.06,-0.05
city,country,temp_max,temp_min
Schirmeck,FR,1.04,-1.58
city,country,temp_max,temp_min
Schirmeck,FR,1.16,-1.46
city,country,temp_max,temp_min
Scherwiller,FR,1.98,-0.63
city,country,temp_max,temp_min
Scey-sur-Saône-et-Saint-Albin,FR,2.52,0.39
city,country,temp_max,temp_min
Scey-sur-Saône-et-Saint-Albin,FR,2.5,0.37
city,country,temp_max,temp_min
Scaër,FR,6.5,4.65
city,country,temp_max,temp_min
Saze,FR,7.04,2.23
city,country,temp_max,temp_min
Saze,FR,5.79,2.62
city,country,temp_max,temp_min
Sayat,FR,-1.96,-3.03
city,country,temp_max,temp_min
Sayat,FR,-1.92,-2.99
city,country,temp_max,temp_min
Savy-Berlette,FR,6.58,5.05
city,country,temp_max,temp_min
Savy-Berlette,FR,6.59,5.06
city,country,temp_max,temp_min
Savonnières,FR,5.05,2.06
city,country,temp_max,temp_min
Savonnières,FR,4.86,1.88
city,country,temp_max,temp_min
Savigny-sur-Braye,FR,4.13,3.28
city,country,temp_max,temp_min
Savigny-sur-Braye,FR,4.13,3.28
city,country,temp_max,temp_min
Savigny-Lévescault,FR,1.99,1.31
city,country,temp_max,temp_min
Savigny-Lévescault,FR,2.03,1.35
city,country,temp_max,temp_min
Savigny-lès-Beaune,FR,2.53,-0.15
city,country,temp_max,temp_min
Savigny-lès-Beaune,FR,2.68,0.01
city,country,temp_max,temp_min
Savigny-en-Véron,FR,5.12,2.13
city,country,temp_max,temp_min
Savigny-en-Véron,FR,5.12,2.13
city,country,temp_max,temp_min
Savigny-en-Sancerre,FR,3.28,-0.19
city,country,temp_max,temp_min
Savigny-en-Sancerre,FR,3.23,-0.24
city,country,temp_max,temp_min
Savigny,FR,0.39,-1.01
city,country,temp_max,temp_min
Savigny,FR,0.77,-1.59
city,country,temp_max,temp_min
Savigneux,FR,0.06,-1.21
city,country,temp_max,temp_min
Savigneux,FR,0.17,-1.1
city,country,temp_max,temp_min
Savigné-sur-Lathan,FR,4.76,3.33
city,country,temp_max,temp_min
Savigné-sur-Lathan,FR,4.76,3.33
city,country,temp_max,temp_min
Savigné,FR,1.92,-0.04
city,country,temp_max,temp_min
Savigné,FR,1.97,0.02
city,country,temp_max,temp_min
Saverdun,FR,9.46,5.7
city,country,temp_max,temp_min
Saverdun,FR,9.45,5.69
city,country,temp_max,temp_min
Savennières,FR,5.14,4.99
city,country,temp_max,temp_min
Savennières,FR,5.14,4.99
city,country,temp_max,temp_min
Savenay,FR,6.61,4.79
city,country,temp_max,temp_min
Savenay,FR,6.61,4.79
city,country,temp_max,temp_min
Savasse,FR,3.74,1.06
city,country,temp_max,temp_min
Savasse,FR,3.49,0.82
city,country,temp_max,temp_min
Sauzé-Vaussais,FR,1.87,1.19
city,country,temp_max,temp_min
Sauzé-Vaussais,FR,1.83,1.15
city,country,temp_max,temp_min
Sauzet,FR,3.92,1.24
city,country,temp_max,temp_min
Sauzet,FR,3.83,1.15
city,country,temp_max,temp_min
Sauxillanges,FR,-2.81,-2.81
city,country,temp_max,temp_min
Sauxillanges,FR,-2.9,-2.9
city,country,temp_max,temp_min
Sauvigny-les-Bois,FR,0.78,-0.19
city,country,temp_max,temp_min
Sauvigny-les-Bois,FR,0.76,-0.21
city,country,temp_max,temp_min
Sauviat-sur-Vige,FR,3.95,3.95
city,country,temp_max,temp_min
Sauviat-sur-Vige,FR,3.84,3.84
city,country,temp_max,temp_min
Sauvian,FR,9.98,7.2
city,country,temp_max,temp_min
Sauvian,FR,9.95,7.17
city,country,temp_max,temp_min
Sauveterre,FR,6.02,2.86
city,country,temp_max,temp_min
Sauveterre,FR,6.14,2.98
city,country,temp_max,temp_min
Sauverny,FR,3.3,-2.86
city,country,temp_max,temp_min
Sauverny,FR,3.3,-2.86
city,country,temp_max,temp_min
Sauve,FR,8.01,3.33
city,country,temp_max,temp_min
Sauve,FR,8.34,3.66
city,country,temp_max,temp_min
Sautron,FR,6.66,4.24
city,country,temp_max,temp_min
Sautron,FR,6.55,4.14
city,country,temp_max,temp_min
Sausset-les-Pins,FR,11.33,5.97
city,country,temp_max,temp_min
Sausset-les-Pins,FR,11.3,5.94
city,country,temp_max,temp_min
Saussay,FR,6.6,4.44
city,country,temp_max,temp_min
Saussay,FR,6.6,4.45
city,country,temp_max,temp_min
Saussan,FR,8.79,5.36
city,country,temp_max,temp_min
Saussan,FR,8.79,5.36
city,country,temp_max,temp_min
Sausheim,FR,2.53,-0.3
city,country,temp_max,temp_min
Sausheim,FR,2.53,-0.29
city,country,temp_max,temp_min
Saulzoir,FR,6.88,5.22
city,country,temp_max,temp_min
Saulzoir,FR,6.83,5.17
city,country,temp_max,temp_min
Saulxures-sur-Moselotte,FR,0.19,-1.73
city,country,temp_max,temp_min
Saulxures-sur-Moselotte,FR,0.16,-1.76
city,country,temp_max,temp_min
Saulxures-lès-Nancy,FR,5.44,0.83
city,country,temp_max,temp_min
Saulxures-lès-Nancy,FR,5.41,0.8
city,country,temp_max,temp_min
Sault-lès-Rethel,FR,5.12,4.65
city,country,temp_max,temp_min
Sault-lès-Rethel,FR,5.12,4.65
city,country,temp_max,temp_min
Sault,FR,1.51,-1.65
city,country,temp_max,temp_min
Sault,FR,3.15,-1.84
city,country,temp_max,temp_min
Sault-Brénaz,FR,3.18,-1.03
city,country,temp_max,temp_min
Sault-Brénaz,FR,3.17,-1.03
city,country,temp_max,temp_min
Saultain,FR,6.72,4.86
city,country,temp_max,temp_min
Saultain,FR,6.77,4.92
city,country,temp_max,temp_min
Saulny,FR,5.38,2.08
city,country,temp_max,temp_min
Saulny,FR,6.12,2.81
city,country,temp_max,temp_min
Saulnes,FR,5.22,2.38
city,country,temp_max,temp_min
Saulnes,FR,5.46,2.62
city,country,temp_max,temp_min
Saulieu,FR,0.91,0.91
city,country,temp_max,temp_min
Saulieu,FR,0.91,0.91
city,country,temp_max,temp_min
Saulgé,FR,5.98,1.72
city,country,temp_max,temp_min
Saulcy-sur-Meurthe,FR,0.29,-1.51
city,country,temp_max,temp_min
Saulcy-sur-Meurthe,FR,0.53,-1.27
city,country,temp_max,temp_min
Saulce-sur-Rhône,FR,4.16,1.48
city,country,temp_max,temp_min
Saulce-sur-Rhône,FR,3.97,1.3
city,country,temp_max,temp_min
Saujon,FR,2.12,2.08
city,country,temp_max,temp_min
Saujon,FR,2.1,2.07
city,country,temp_max,temp_min
Satolas-et-Bonce,FR,2.88,-1.32
city,country,temp_max,temp_min
Satolas-et-Bonce,FR,3.06,-1.14
city,country,temp_max,temp_min
Satillieu,FR,0.03,-1.88
city,country,temp_max,temp_min
Satillieu,FR,0.03,-1.88
city,country,temp_max,temp_min
Sathonay-Village,FR,0.8,-0.59
city,country,temp_max,temp_min
Sathonay-Village,FR,0.82,-0.57
city,country,temp_max,temp_min
Sathonay-Camp,FR,0.96,-0.43
city,country,temp_max,temp_min
Sathonay-Camp,FR,1.07,-0.32
city,country,temp_max,temp_min
Sassenay,FR,3.24,-0.84
city,country,temp_max,temp_min
Sassenay,FR,3.26,-0.82
city,country,temp_max,temp_min
Sassenage,FR,3.76,0.14
city,country,temp_max,temp_min
Sassenage,FR,3.77,0.16
city,country,temp_max,temp_min
Sarzeau,FR,7.86,5.55
city,country,temp_max,temp_min
Sarzeau,FR,7.75,5.44
city,country,temp_max,temp_min
Sartène,FR,8.42,7.46
city,country,temp_max,temp_min
Sartène,FR,8.42,7.46
city,country,temp_max,temp_min
Sarry,FR,5.05,3.34
city,country,temp_max,temp_min
Sarrola-Carcopino,FR,8.01,7.05
city,country,temp_max,temp_min
Sarrians,FR,6.16,2.98
city,country,temp_max,temp_min
Sarrians,FR,6.14,2.96
city,country,temp_max,temp_min
Sarrewerden,FR,5.31,0.73
city,country,temp_max,temp_min
Sarrewerden,FR,5.35,0.77
city,country,temp_max,temp_min
Sarre-Union,FR,5.18,0.6
city,country,temp_max,temp_min
Sarre-Union,FR,5.24,1.4
city,country,temp_max,temp_min
Sarreinsming,FR,5.33,3.51
city,country,temp_max,temp_min
Sarrebourg,FR,5.18,0.6
city,country,temp_max,temp_min
Sarras,FR,2.89,0.38
city,country,temp_max,temp_min
Sarras,FR,2.94,0.42
city,country,temp_max,temp_min
Sarralbe,FR,5.42,1.58
city,country,temp_max,temp_min
Sari-Solenzara,FR,8.55,7.59
city,country,temp_max,temp_min
Sari-Solenzara,FR,8.55,7.59
city,country,temp_max,temp_min
Sargé-sur-Braye,FR,4.14,3.24
city,country,temp_max,temp_min
Sargé-sur-Braye,FR,4.01,3.11
city,country,temp_max,temp_min
Sargé-lès-le-Mans,FR,4.69,3.26
city,country,temp_max,temp_min
Sargé-lès-le-Mans,FR,4.69,3.26
city,country,temp_max,temp_min
Saône,FR,4.1,-0.82
city,country,temp_max,temp_min
Sanvignes-les-Mines,FR,0.79,-0.65
city,country,temp_max,temp_min
Sanvignes-les-Mines,FR,0.85,-0.59
city,country,temp_max,temp_min
Santes,FR,7.14,5.87
city,country,temp_max,temp_min
Santes,FR,7.13,5.87
city,country,temp_max,temp_min
Santeny,FR,5.8,4.07
city,country,temp_max,temp_min
Santeny,FR,5.83,4.1
city,country,temp_max,temp_min
Santec,FR,7.42,5.48
city,country,temp_max,temp_min
Santec,FR,7.42,5.48
city,country,temp_max,temp_min
Santa-Maria-di-Lota,FR,10.49,5.73
city,country,temp_max,temp_min
Santa-Maria-di-Lota,FR,11.4,6.64
city,country,temp_max,temp_min
Santa-Lucia-di-Moriani,FR,12.34,7.58
city,country,temp_max,temp_min
Santa-Lucia-di-Moriani,FR,12.68,7.92
city,country,temp_max,temp_min
San-Nicolao,FR,11.62,6.86
city,country,temp_max,temp_min
San-Nicolao,FR,12.35,7.59
city,country,temp_max,temp_min
San-Martino-di-Lota,FR,9.01,4.25
city,country,temp_max,temp_min
San-Martino-di-Lota,FR,11.09,6.33
city,country,temp_max,temp_min
Sangatte,FR,8.32,3.99
city,country,temp_max,temp_min
Sangatte,FR,8.33,4
city,country,temp_max,temp_min
Sandillon,FR,4.23,3.16
city,country,temp_max,temp_min
Sandillon,FR,4.23,3.15
city,country,temp_max,temp_min
Sand,FR,2.18,-0.44
city,country,temp_max,temp_min
Sand,FR,2.16,-0.46
city,country,temp_max,temp_min
Arrondissement de Saint-Amand-Montrond,FR,0.57,-0.4
city,country,temp_max,temp_min
Sancoins,FR,0.82,-0.15
city,country,temp_max,temp_min
Sancoins,FR,0.81,-0.16
city,country,temp_max,temp_min
Sancey,FR,2.24,-1.8
city,country,temp_max,temp_min
Sancey-le-Grand,FR,2.16,-1.88
city,country,temp_max,temp_min
Sancé,FR,1.68,-0.98
city,country,temp_max,temp_min
Sancé,FR,1.66,-0.99
city,country,temp_max,temp_min
Samoreau,FR,6.13,3.72
city,country,temp_max,temp_min
Samoreau,FR,6.03,3.62
city,country,temp_max,temp_min
Samois-sur-Seine,FR,5.88,3.47
city,country,temp_max,temp_min
Samois-sur-Seine,FR,5.88,3.47
city,country,temp_max,temp_min
Sammeron,FR,5.74,4.29
city,country,temp_max,temp_min
Sammeron,FR,5.74,4.29
city,country,temp_max,temp_min
Samer,FR,7.97,4.96
city,country,temp_max,temp_min
Samer,FR,7.97,4.96
city,country,temp_max,temp_min
Saméon,FR,7.06,5.57
city,country,temp_max,temp_min
Saméon,FR,7.09,5.6
city,country,temp_max,temp_min
Samatan,FR,9.79,6.75
city,country,temp_max,temp_min
Samatan,FR,9.85,6.81
city,country,temp_max,temp_min
Salviac,FR,7.94,7.23
city,country,temp_max,temp_min
Salviac,FR,7.88,7.18
city,country,temp_max,temp_min
Salouël,FR,6.65,4.42
city,country,temp_max,temp_min
Salouël,FR,6.79,4.56
city,country,temp_max,temp_min
Salomé,FR,7.09,5.53
city,country,temp_max,temp_min
Salomé,FR,7.12,5.56
city,country,temp_max,temp_min
Salles-sur-Mer,FR,2.05,2.05
city,country,temp_max,temp_min
Salles-sur-Mer,FR,2.08,2.08
city,country,temp_max,temp_min
Salles-la-Source,FR,8.88,1.23
city,country,temp_max,temp_min
Salles-la-Source,FR,9.44,1.79
city,country,temp_max,temp_min
Salles-Curan,FR,4.18,3.99
city,country,temp_max,temp_min
Salles-Curan,FR,4.3,4.11
city,country,temp_max,temp_min
Salles,FR,8.14,3.98
city,country,temp_max,temp_min
Salles,FR,8.1,3.95
city,country,temp_max,temp_min
Sallertaine,FR,5.99,4.55
city,country,temp_max,temp_min
Sallertaine,FR,5.99,4.55
city,country,temp_max,temp_min
Sallebœuf,FR,7.7,3.55
city,country,temp_max,temp_min
Sallebœuf,FR,7.7,3.55
city,country,temp_max,temp_min
Sallaumines,FR,7.01,5.48
city,country,temp_max,temp_min
Sallaumines,FR,6.98,5.45
city,country,temp_max,temp_min
Salins-Fontaine,FR,5.78,-0.58
city,country,temp_max,temp_min
Salins-les-Thermes,FR,5.78,-0.58
city,country,temp_max,temp_min
Salins-les-Bains,FR,1.86,-1.08
city,country,temp_max,temp_min
Salins-les-Bains,FR,2.2,-0.74
city,country,temp_max,temp_min
Salindres,FR,4.33,1.96
city,country,temp_max,temp_min
Salindres,FR,4.4,2.03
city,country,temp_max,temp_min
Saligny,FR,4.73,4.1
city,country,temp_max,temp_min
Saligny,FR,4.76,4.12
city,country,temp_max,temp_min
Salignac,FR,8.06,5.46
city,country,temp_max,temp_min
Salignac,FR,7.99,5.4
city,country,temp_max,temp_min
Salies-du-Salat,FR,9.03,7.27
city,country,temp_max,temp_min
Salies-du-Salat,FR,9.05,7.29
city,country,temp_max,temp_min
Saleux,FR,6.65,4.42
city,country,temp_max,temp_min
Saleux,FR,6.76,4.53
city,country,temp_max,temp_min
Sales,FR,2.94,-0.6
city,country,temp_max,temp_min
Sales,FR,2.52,-1.02
city,country,temp_max,temp_min
Salernes,FR,10.08,5.66
city,country,temp_max,temp_min
Salernes,FR,10.08,5.66
city,country,temp_max,temp_min
Saleilles,FR,10.66,7.02
city,country,temp_max,temp_min
Saleilles,FR,10.67,7.02
city,country,temp_max,temp_min
Salses-le-Château,FR,10.72,7.73
city,country,temp_max,temp_min
Salses-le-Château,FR,10.68,7.7
city,country,temp_max,temp_min
Salbris,FR,3.95,1.33
city,country,temp_max,temp_min
Salbris,FR,3.94,1.31
city,country,temp_max,temp_min
Évette-Salbert,FR,1.35,-0.87
city,country,temp_max,temp_min
Salbert,FR,1.72,-1.24
city,country,temp_max,temp_min
Salaise-sur-Sanne,FR,1.52,0.16
city,country,temp_max,temp_min
Salaise-sur-Sanne,FR,1.58,0.21
city,country,temp_max,temp_min
Salagnon,FR,2.76,-1.44
city,country,temp_max,temp_min
Salagnon,FR,2.83,-1.37
city,country,temp_max,temp_min
Saizerais,FR,6.14,0.68
city,country,temp_max,temp_min
Saizerais,FR,6.07,0.61
city,country,temp_max,temp_min
Saïx,FR,9.88,6.12
city,country,temp_max,temp_min
Saïx,FR,9.88,6.12
city,country,temp_max,temp_min
Saivres,FR,2.06,1.38
city,country,temp_max,temp_min
Saivres,FR,2.01,1.33
city,country,temp_max,temp_min
Saint-Zacharie,FR,9.46,4.09
city,country,temp_max,temp_min
Saint-Zacharie,FR,9.75,4.37
city,country,temp_max,temp_min
Saint-Yvi,FR,6.81,4.88
city,country,temp_max,temp_min
Saint-Yvi,FR,6.81,4.88
city,country,temp_max,temp_min
Saint-Yrieix-sur-Charente,FR,5.66,0.27
city,country,temp_max,temp_min
Saint-Yrieix-sur-Charente,FR,5.66,0.27
city,country,temp_max,temp_min
Saint-Yrieix-la-Perche,FR,4.36,3.28
city,country,temp_max,temp_min
Saint-Yrieix-la-Perche,FR,4.27,3.2
city,country,temp_max,temp_min
Saint-Xandre,FR,4.43,1.98
city,country,temp_max,temp_min
Saint-Xandre,FR,4.41,1.95
city,country,temp_max,temp_min
Saint-Witz,FR,5.58,3.85
city,country,temp_max,temp_min
Saint-Witz,FR,5.36,3.63
city,country,temp_max,temp_min
Saint-Wandrille-Rançon,FR,6.38,5.25
city,country,temp_max,temp_min
Saint-Wandrille-Rançon,FR,6.73,5.61
city,country,temp_max,temp_min
Saint-Vrain,FR,6.23,4.33
city,country,temp_max,temp_min
Saint-Vrain,FR,6.18,4.27
city,country,temp_max,temp_min
Saint-Vite,FR,9.64,6.85
city,country,temp_max,temp_min
Saint-Vite,FR,9.68,6.89
city,country,temp_max,temp_min
Saint-Vit,FR,3.78,0.11
city,country,temp_max,temp_min
Saint-Vit,FR,3.78,0.11
city,country,temp_max,temp_min
Saint-Vincent-sur-Oust,FR,6.68,4.9
city,country,temp_max,temp_min
Saint-Vincent-sur-Oust,FR,6.64,4.86
city,country,temp_max,temp_min
Saint-Vincent-sur-Graon,FR,4.38,1.92
city,country,temp_max,temp_min
Saint-Vincent-sur-Graon,FR,4.33,1.88
city,country,temp_max,temp_min
Saint-Vincent-des-Landes,FR,6.74,4.92
city,country,temp_max,temp_min
Saint-Vincent-des-Landes,FR,6.66,4.84
city,country,temp_max,temp_min
Saint-Vincent-de-Paul,FR,8.28,4.12
city,country,temp_max,temp_min
Saint-Vincent-de-Paul,FR,8.28,4.12
city,country,temp_max,temp_min
Saint-Vincent-de-Mercuze,FR,2.97,-0.64
city,country,temp_max,temp_min
Saint-Vincent-de-Mercuze,FR,2.86,-0.75
city,country,temp_max,temp_min
Saint-Vigor-le-Grand,FR,7.1,6.23
city,country,temp_max,temp_min
Saint-Vigor-le-Grand,FR,7.54,6.25
city,country,temp_max,temp_min
Arrondissement de Rochechouart,FR,4.81,-0.99
city,country,temp_max,temp_min
Saint-Victurnien,FR,5.2,-0.6
city,country,temp_max,temp_min
Saint-Victurnien,FR,5.3,-0.5
city,country,temp_max,temp_min
Saint-Victor-la-Coste,FR,5.58,2.4
city,country,temp_max,temp_min
Saint-Victor-la-Coste,FR,5.55,2.36
city,country,temp_max,temp_min
Saint-Victoret,FR,11.34,5.98
city,country,temp_max,temp_min
Saint-Victoret,FR,11.32,5.96
city,country,temp_max,temp_min
Saint-Victor-de-Cessieu,FR,2.24,-0.99
city,country,temp_max,temp_min
Saint-Victor-de-Cessieu,FR,2.24,-0.99
city,country,temp_max,temp_min
Gozinière,FR,-0.12,-1.09
city,country,temp_max,temp_min
Saint-Victor,FR,-0.14,-0.15
city,country,temp_max,temp_min
Saint-Victor,FR,-0.14,-0.15
city,country,temp_max,temp_min
Saint-Viaud,FR,6.79,4.97
city,country,temp_max,temp_min
Saint-Viaud,FR,6.88,5.06
city,country,temp_max,temp_min
Saint-Viâtre,FR,3.94,3.09
city,country,temp_max,temp_min
Saint-Viâtre,FR,3.94,3.1
city,country,temp_max,temp_min
Saint-Viance,FR,8.32,4.81
city,country,temp_max,temp_min
Saint-Viance,FR,4.86,4.86
city,country,temp_max,temp_min
Saint-Vérand,FR,0.31,-1.08
city,country,temp_max,temp_min
Saint-Vérand,FR,0.22,-1.17
city,country,temp_max,temp_min
Saint-Vérand,FR,2.66,-0.57
city,country,temp_max,temp_min
Saint-Vérand,FR,2.66,-0.57
city,country,temp_max,temp_min
Saint-Venant,FR,7.17,5.65
city,country,temp_max,temp_min
Saint-Venant,FR,7.16,5.9
city,country,temp_max,temp_min
Saint-Vaury,FR,3.71,-1.73
city,country,temp_max,temp_min
Saint-Vaury,FR,3.6,-1.84
city,country,temp_max,temp_min
Saint-Varent,FR,4.49,1.36
city,country,temp_max,temp_min
Saint-Varent,FR,4.55,1.41
city,country,temp_max,temp_min
Saint-Vallier,FR,2.89,0.37
city,country,temp_max,temp_min
Saint-Vallier,FR,2.97,0.45
city,country,temp_max,temp_min
Saint-Valery-en-Caux,FR,6.49,5.46
city,country,temp_max,temp_min
Saint-Valery-en-Caux,FR,6.49,5.46
city,country,temp_max,temp_min
Saint-Valérien,FR,4.48,2.27
city,country,temp_max,temp_min
Saint-Valérien,FR,4.49,2.28
city,country,temp_max,temp_min
Saint-Vaast-la-Hougue,FR,9.46,7.86
city,country,temp_max,temp_min
Saint-Vaast-la-Hougue,FR,9.46,7.86
city,country,temp_max,temp_min
Saint-Uze,FR,2.67,0.15
city,country,temp_max,temp_min
Saint-Uze,FR,2.67,0.15
city,country,temp_max,temp_min
Saint-Usuge,FR,4.16,-0.92
city,country,temp_max,temp_min
Saint-Usuge,FR,4.13,-0.95
city,country,temp_max,temp_min
Saint-Usage,FR,4.23,0.55
city,country,temp_max,temp_min
Saint-Usage,FR,4.23,0.55
city,country,temp_max,temp_min
Saint-Urbain,FR,7,5.06
city,country,temp_max,temp_min
Saint-Urbain,FR,7,5.06
city,country,temp_max,temp_min
Saint-Urbain,FR,6.01,4.56
city,country,temp_max,temp_min
Saint-Urbain,FR,6,4.56
city,country,temp_max,temp_min
Saint-Tropez,FR,11.41,6.99
city,country,temp_max,temp_min
Saint-Tropez,FR,11.4,6.98
city,country,temp_max,temp_min
